,description,spotify_id,name,no_tracks
962,"Discover the multifaceted creativity of the black queer community. Cover: <a href=""spotify:artist:4XquDVA8pkg5Lx91No1JxB"">Brittany Howard</a>",37i9dQZF1DWYdV3Fs5eWjC,"Black, Queer, and Proud",62
963,Four to the floor with your disco queens and kings. Cover: Sylvester,37i9dQZF1DX2GKumqRIZ7g,Disco Fever,50
964,Bold and pioneering. LGBTQ+ artists and allies at the centre of electronic music culture. Cover: KAYTRANADA,37i9dQZF1DWTLrNDPW5co2,Club Resistance,53
965,"Lyrical. Legit. This Pride vision of Folk, Americana, and Singer-Songwriter music features LGBTQ acts and allies. Cover: Orville Peck",37i9dQZF1DX5TMFhaZc9ov,Queer As Folk,83
966,Alternative and indie artists from across the Pride spectrum. Cover: girl in red,37i9dQZF1DWTMR78LDoAZC,Alternative Pride,94
967,"Explore the unforgettable melodies of the greatest LGBTQ+ composers. Cover: <a href=""spotify:artist:2vObsQCPsbVfkqHlQOu2zc"">Nico Muhly</a>",37i9dQZF1DX75gMjYMWCsk,Queer Composers,50
968,Seventeen's editors curated the perfect mix to power your vote.,37i9dQZF1DWU8quswnFt3c,Amplify: Seventeen Takeover,29
969,The voices of LGBTQ+ punk rock. Cover: LIINES,37i9dQZF1DXa3ll4rE48Mv,Queercore,62
970,"Queens everywhere - givin' us life.
Cover: Monét X Change",37i9dQZF1DWZZCoBbLu26P,Fierce,61
971,Celebrating the iconic tracks from the black queer club scene in 1980s and 1990s Chicago - the defining era of house music. Cover: Frankie Knuckles,37i9dQZF1DWWeWDl2F7vbH,House Origins,50
972,"At the heart of the queer underground with a selection of tracks compiled by <a href=https://www.instagram.com/populousmusic/>Populous</a>, <a href=https://www.instagram.com/myss.keta/>M¥SS KETA</a> & <a href=https://www.instagram.com/protopapa/>Protopapa</a>.",37i9dQZF1DX3cRqTUHKctO,Queer Spaces,48
973,Stories and interviews behind the lives of a thriving LGBTQ+ community. Updates once a month.,37i9dQZF1DXd8QW6DBkPG8,LGBTQ+ Voices,6
974,"""Keep It""' host Ira Madison III shares podcasts celebrating queer culture and creators for Pride.",37i9dQZF1DXcSShQTDHByX,Ira Madison III Pride Playlist,10
975,"""Las Culturistas’"" Bowen Yang and Matt Rogers share pods featuring their favorite LGBTQ+ creators.",37i9dQZF1DWT4xs9gCpgAN,"""Las Culturistas"" Pride Playlist",12
976,A podcast playlist from iO Tillett Wright in celebration of Pride and in solidarity with BLM.,37i9dQZF1DX8UpLFGLfSkI,iO Tillett Wright Pride Playlist,11
977,Gigi Gorgeous shares fun and enlightening podcasts for Pride 2020. Stay Gorgeous xoxo!,37i9dQZF1DWW5iQu7aScbt,Gigi Gorgeous Pride Playlist,8
978,Pods featuring some of Benito's favorite LGBTQ+ icons—there is queer EXCELLENCE up in this bitch! xo Benito,37i9dQZF1DX3rZbUEtR1eh,Benito Skinner Pride Playlist,9
979,Activist and Ballroom Legend Twiggy shares her personal faves.,37i9dQZF1DWTktUyjusjt8,The House of Twiggy Pucci Garcon,35
980,Ballroom Legend Jason Ozzie Ash shares his personal faves.,37i9dQZF1DX459neITbP8l,The House of Jason Ozzie Ash,30
981,International DJ/Producer Byrell The Great shares their personal faves.,37i9dQZF1DWV0uxYJbYSjV,The House of Byrell The Great,31
982,Ballroom Icon/Commentator Jack Mizrahi Gucci shares his personal faves.,37i9dQZF1DWWJInYAOoeX2,The House of Jack Mizrahi Gucci,24
983,"<a href=""https://www.houselivesmatter.org/"">House Lives Matter</a>'s Jonovia Chase shares her personal faves.",37i9dQZF1DWSImHU1wEV8k,The House of Jonovia,53
984,2021: Serving the group is how you succeed. - Chani Nicholas,37i9dQZF1DX2DC3Q7JOmYe,Aries,31
985,2021 helps get your big ideas to the world stage. - Chani Nicholas,37i9dQZF1DXbCgDGG5xQtb,Taurus,30
986,2021: A new and fortuitous journey begins. - Chani Nicholas,37i9dQZF1DWWVULl5wUsL9,Gemini,32
987,"2021 wants you to give, share, and receive more. - Chani Nicholas",37i9dQZF1DXaeX3MJpiD4U,Cancer,31
988,2021 brings you a boost through your partnerships. - Chani Nicholas,37i9dQZF1DX7cvHpkIJFt2,Leo,30
989,2021 initiates you into a whole new idea of prosperity. - Chani Nicholas,37i9dQZF1DX6PdsVYbP4rI,Virgo,30
990,2021: your creative rebirth is here. - Chani Nicholas,37i9dQZF1DXco4NYQOMLiT,Libra,30
991,2021: It’s time to create a sanctuary for yourself. - Chani Nicholas,37i9dQZF1DX0YZgrwmizcR,Scorpio,30
992,2021 pulls focus on your ideas and how you get them across. - Chani Nicholas,37i9dQZF1DX93MXPufCcuk,Sagittarius,31
993,2021: You’ve got nothing to lose. - Chani Nicholas,37i9dQZF1DX2rcqmLx0nK4,Capricorn,30
994,2021 is one of the most potent years of your life. - Chani Nicholas,37i9dQZF1DX7F9VDRJOFhw,Aquarius,31
995,2021 wants you to make magic in the studio. - Chani Nicholas,37i9dQZF1DWX0EDWtabVRv,Pisces,30
996,"The essentials from songwriter <a href=""https://artists.spotify.com/songwriter/50NF74f4mk79xhzPMh4Vmm"">Shane McAnally</a>, all in one playlist. <a href=""spotify:genre:songwriters"">Discover more songwriters on Spotify</a>.",37i9dQZF1EFLGOtKP6pV7E,Written By Shane McAnally,263
997,"The essentials from songwriter <a href=""https://artists.spotify.com/songwriter/0wm02dqR3fjZoHxxNzB85l"">Teddy Geiger</a>, all in one playlist. <a href=""spotify:genre:songwriters"">Discover more songwriters on Spotify</a>.",37i9dQZF1EFz1lhxtwNRHi,Written By Teddy Geiger,113
998,"The essentials from songwriter <a href=""https://artists.spotify.com/songwriter/6e4ebdH7uY3Dq2YB5tqnJ6"">Tayla Parx</a>, all in one playlist. <a href=""spotify:genre:songwriters"">Discover more songwriters on Spotify</a>.",37i9dQZF1EFP78qG7Cl1Wq,Written By Tayla Parx,137
999,"The essentials from songwriter <a href=""https://artists.spotify.com/songwriter/0kolbeXuETTrQPEprHYda2"">MNEK</a>, all in one playlist. <a href=""spotify:genre:songwriters"">Discover more songwriters on Spotify</a>.",37i9dQZF1EFytB89FQTrZQ,Written By MNEK,193
1000,"The essentials from songwriter <a href=""https://artists.spotify.com/songwriter/5DLtvaUGZuNFnd9ZqtZSR7"">Victoria Monét</a>, all in one playlist. <a href=""spotify:genre:songwriters"">Discover more songwriters on Spotify</a>.",37i9dQZF1EFNsJgooxLfdP,Written By Victoria Monét,73
1001,"The essentials from songwriter <a href=""https://artists.spotify.com/songwriter/6FFVj8xaqRa2RYOiP2PwXZ"">Justin Tranter</a>, all in one playlist. <a href=""spotify:genre:songwriters"">Discover more songwriters on Spotify</a>.",37i9dQZF1EFQn0XRhyzu2L,Written By Justin Tranter,299
1002,"The essentials from songwriter <a href=""https://artists.spotify.com/songwriter/19ZLCLxYMjfyijVDZKSWAI"">Starrah</a>, all in one playlist. <a href=""spotify:genre:songwriters"">Discover more songwriters on Spotify</a>.",37i9dQZF1EFAPapVlHiTp3,Written By Starrah,71
1003,"The essentials from songwriter <a href=""https://artists.spotify.com/songwriter/6M28GQopYBRrJxp22hLPOw"">Kim Petras</a>, all in one playlist. <a href=""spotify:genre:songwriters"">Discover more songwriters on Spotify</a>.",37i9dQZF1EFQEX0JVX8Yuv,Written By Kim Petras,46
1004,"A mix of the biggest pop, dance, and hip hop hits. Featuring Dua Lipa & DaBaby.",37i9dQZF1DXa2PvUpywmrr,Party Hits,85
1005,Mode: Turnt,37i9dQZF1DWY4xHQp97fN6,Get Turnt,100
1006,nye 2020: please party inside your heart,37i9dQZF1DX4Vd1jJ7X9H8,Soirée,75
1007,Automatic floorfillers. A DJ's best friend.,37i9dQZF1DWWXrKtH3fzUd,Floorfillers,100
1008,When you feel like you're 100% that b****. Cover: BIA,37i9dQZF1DX6GwdWRQMQpq,Feelin' Myself,50
1009,All the jams to get the party going!,37i9dQZF1DWXti3N4Wp5xy,Pop Party,100
1010,Turn up with the biggest party tracks of the '90s and '00s.,37i9dQZF1DX8ky12eWIvcW,Throwback Jams,93
1011,"<a href=""spotify:genre:edm_dance"">Move</a> your feet on New Year's Eve!",37i9dQZF1DXaXB8fQg7xif,Dance Party,100
1012,Get the party going with these classics from across the decades.,37i9dQZF1DX0IlCGIUGBsA,Ultimate Party Classics,80
1013,The countdown to 2021 starts now. ¡BYE ME FUI!,37i9dQZF1DWVcbzTgVpNRm,New Year's Fiesta,125
1014,Nighttime is the right time for a Kelsea Ballerini Takeover!,37i9dQZF1DWXi7h4mmmkzD,Country Nights,91
1015,The right music can make a good tailgate great. Cover:  Tim McGraw,37i9dQZF1DXdgnLr18vPvu,Tailgate Party,97
1016,¡Un saludo a todos los amantes de la cumbia!,37i9dQZF1DWTmGGCbcoQhY,Cumbia Sonidera,75
1017,Hit the dance floor with your favorite bops!,37i9dQZF1DWZQaaqNMbbXa,Dance Pop Hits,150
1018,It's all about the girls tonight.,37i9dQZF1DX0Uv9tZ47pWo,Girls' Night,80
1019,"Party Mode: ON!
Cover: Danny Ocean, Karol G, Ovy On the Drums",37i9dQZF1DX9vJ2U3sN7xj,Fiesta,120
1020,The ultimate rock party playlist!,37i9dQZF1DX8FwnYE6PRvL,Rock Party,50
1021,"<a href=""spotify:genre:edm_dance"">Shuffle</a> your heart out. Featuring new music from Alison Wonderland and Valentino Khan.",37i9dQZF1DWUq3wF0JVtEy,Shuffle Syndrome,129
1022,Dance to the EDM beats from Bollywood.,37i9dQZF1DX8xfQRRX1PDm,Bollywood Dance Music,62
1023,"<a href=""spotify:genre:edm_dance"">Dance radio</a> hits from the 90s and 00s!",37i9dQZF1DX8a1tdzq5tbM,Dance Classics,120
1024,"Nosotros ponemos la música y tú los pasos ;)
Can't stop, won't stop dancing!",37i9dQZF1DWSX4baQVDQut,¡Baila Sin Parar!,130
1025,Great songs for your birthday! Let's celebrate! ,37i9dQZF1DWYtQSOiZF6hj,Happy Birthday,30
1026,Tech house technicians ft. Kevin McKay,37i9dQZF1DWVY4eLfA3XFQ,Operator,100
1027,Let's party & clubbing with your favorite K-pop dance hits!! Cover: aespa,37i9dQZF1DX4RDXswvP6Mj,K-Club Party,50
1028,Bringing the roaring 20s into the 2020s,37i9dQZF1DX3bH0P2uDnWA,Electro Swing,111
1029,"The best season of the year, wherever you are!",37i9dQZF1DXdnGF35OawbN,Verano Forever,50
1030,Get the party started with 24kGoldn and DaBaby!,37i9dQZF1DX1N5uK98ms5p,Teen Party,74
1031,Good vibes for good times!,37i9dQZF1DXa8n42306eJB,Reggae Party,52
1032,Cold beer. Hot wings. Great rock. This is your Game Day soundtrack.,37i9dQZF1DXauOWFg72pbl,Beer & Wings,82
1033,"Crowdpleasing classics for an easy, carefree day.",37i9dQZF1DX030FFx0YCXp,Backyard BBQ,126
1034,For those who like to party hard!,37i9dQZF1DWV67mFOgnpbl,Party Hard,90
1035,Saca la estrella que llevas dentro.,37i9dQZF1DWYOkVTse9lln,Karaoke en Español,147
1036,"Sophisticated palates only. Cover: <a href=""spotify:user:1213806455"">Steven Victor</a>",37i9dQZF1DWSUur0QPPsOn,Taste,50
1037,Unwind and drink up these awesome Rock slow songs,37i9dQZF1DX8V6C5Nr1MvC,Rocktail Hour,90
1038,Chris Lake & Armand Van Helden come together to showcase what house music looks like when they put their heads together. The latest and greatest from the scene (in their opinion) and some classics of their own.,37i9dQZF1DX3FNkD0kDpDV,Chris Lake & Armand Van Helden Guest List,56
1039,Party anthems from the club to your ears!,37i9dQZF1DX5hHfOi73rY3,Warehouse Party,50
1040,80's Edition!  D-Nice's essential jams for any party at home!,37i9dQZF1DX8Lj01u3MgX5,DJ D-Nice's Homeschool,69
1041,We just wanna rock you all night long.,37i9dQZF1DXbS8bPVXXR2B,Disco Hi-Life,100
1042,That summer sound.,37i9dQZF1DX5Ozry5U6G0d,Summer Party,124
1043,"Country rap songs, made to be cranked up.  Hear tracks from Colt's latest release ""We The People, Vol. 1.""  Cover: Colt Ford",37i9dQZF1DXc0fQ4sGOnVJ,Field Party,54
1044,The biggest indie dance tracks of the 2000s.,37i9dQZF1DWZqpNxsZRfqy,'00s Indie Dance Party,45
1045,Here's to the groom! Enjoy your day with the boys!,37i9dQZF1DX2pto11EMGQc,The Bachelor Party,80
1046,Call the sitter.,37i9dQZF1DX8A84PtHfpVg,Mom's Night Out,75
1047,"Disco, funk, and house grooves to capture that summer in the city feeling, any day of the week.",37i9dQZF1DX572PAi3rtlM,Rooftop Sunset,50
1048,¡Invita a tus amigos a la fiesta más rebelde!,37i9dQZF1DWW1YoHDjSlk6,RBDance!,35
1049,Classic drinking singalongs.,37i9dQZF1DWUrmUI5ur5GK,Irish Pub Songs,50
1050,Gentle ambient piano to help you fall asleep.,37i9dQZF1DWZd79rJ6a7lp,Sleep,256
1051,"Soothing, minimalist ambient for deep sleep.",37i9dQZF1DWYcDQ1hSjOpY,Deep Sleep,257
1052,Pouring rain and occasional rolling thunder.,37i9dQZF1DXbcPC6Vvqudd,Night Rain,215
1053,Relax and indulge with beautiful piano pieces,37i9dQZF1DX4sWSpwq3LiO,Peaceful Piano,302
1054,Welcome to the soothing hum...,37i9dQZF1DWUZ5bk6qqDSy,White Noise,104
1055,Soothing instrumental music for sleepy babies.,37i9dQZF1DX0DxcHtn4Hwo,Baby Sleep,228
1056,Lull your little ones with piano music.,37i9dQZF1DXbADqT0j1Cxt,Lullaby Baby,180
1057,Ambient drone to make you feel weightless.,37i9dQZF1DX1n9whBbBKoL,Floating Through Space,145
1058,Let these jazz tracks lull you to sleep.,37i9dQZF1DXa1rZf8gLhyz,Jazz for Sleep,111
1059,Comforting sounds of thunder and rain.,37i9dQZF1DX4aYNO8X5RpR,Nightstorms,84
1060,Calm piano music for sleeping.,37i9dQZF1DX03b46zi3S82,Sleepy Piano,153
1061,"Drift off to these peaceful <a href=""spotify:genre:classical"">classical</a> melodies.",37i9dQZF1DX8Sz1gsYZdwj,Classical Sleep,72
1062,Soft instrumental lullabies for the little ones.,37i9dQZF1DX8skPjZYk8mL,Sweet Lullabies,103
1063,Hypnotic bliss.,37i9dQZF1DWSiZVO2J6WeI,Dreamy Vibes,100
1064,Soft music for sleepy babies.,37i9dQZF1DXdJ5OFSzWeCS,"Sleep, Baby Sleep",157
1065,White noise to help babies fall asleep.,37i9dQZF1DXby8tlLbzqaH,Baby Sleep Aid: White Noise,83
1066,Relax to the sound of the ocean.,37i9dQZF1DX9if5QDLdzCa,Ocean Escapes,129
1067,Soothing sounds of gentle rains.,37i9dQZF1DX2mFmJUZg4Mp,Gentle Rains,115
1068,"The perfect frequency for sleep or study – science tested, listener approved.",37i9dQZF1DWZhzMp90Opmn,Pink Noise,85
1069,Soft and calm renditions of songs for harp.,37i9dQZF1DX2y5WZJJL4SF,Harp Lullabies,71
1070,Contemplate the universe in a bottle of friendly colored magma.,37i9dQZF1DWWtqHeytOZ8f,Lava Lamp,200
1071,Where nature and white noise meet.,37i9dQZF1DWUKPeBypcpcP,Nature Noise,65
1072,Glockenspiel lullabies for your baby to fall asleep.,37i9dQZF1DX9QSrZ8cQbyd,Lullabells,46
1073,Relaxing music and sounds for sleeping.,37i9dQZF1DX3WdioUzkg8I,Fall Asleep,99
1074,Relax to the sound of a storm setting in.,37i9dQZF1DX9NmDLwNQnXE,A Sudden Rainstorm,158
1075,Relax and fall asleep to ASMR trigger sounds (no talking).,37i9dQZF1DWUAeTOoyNaqm,ASMR Sleep,64
1076,"Soothing, low frequencies for relaxation and sleep.",37i9dQZF1DX4hpot8sYudB,Brown Noise,68
1077,Put yourself to sleep with delta frequencies.,37i9dQZF1DX8h3zQNo57xG,Binaural Beats Sleep,36
1078,Drift off to the soothing sounds of the Ukulele...,37i9dQZF1DX5FuBDzVtEFX,Hawaiian Dreams,34
1079,Colored noise to help you sleep.,37i9dQZF1DWSW4ppn40bal,Sleep Noise,114
1080,Honor our native communities. Listen to the sounds of acclaimed artists' Native American flute music.,37i9dQZF1DXb6LkIGouseT,Dreamcatcher,50
1081,Slip into slumber with soothing water sounds.,37i9dQZF1DWXzR2GKEiHgT,The Sleep Machine: Waterscapes,139
1082,"Soothing ASMR whispers to help you drift off to sleep. Slow, soft and calming.",37i9dQZF1DXbZmKskFbVct,ASMR Sleep Whispers,58
1083,Calm and soothing strings for sleeping.,37i9dQZF1DWXIrropGBmnR,Strings for Sleeping,58
1084,Relaxing sounds of birds in vast forests.,37i9dQZF1DWVEt8B7a1H1M,Birds in the Forest,46
1085,Drift off to sleep with acoustic guitar.,37i9dQZF1DWTRnup1IgL4a,Under the Stars,81
1086,Drift away with enthralling instrumentals.,37i9dQZF1DXdbkmlag2h7b,DayDreamer,93
1087,"Sweet dreams are made of this. Relajate, es hora de dormir.",37i9dQZF1DWVLoqOzktoRS,Buenas Noches,61
1088,Let the sounds of the rainforest calm you.,37i9dQZF1DWWSads6V2oIk,The Sleep Machine: Rainforest,42
1089,Let these majestic pieces of choral music sooth you to sleep.,37i9dQZF1DXdQPdw4rfxkb,Choirs for Sleep,58
1090,Escape to an aural oasis...,37i9dQZF1DX0ES2mnOVvai,Tropical Nights,30
1091,Chill under the stars with this instrumental playlist. Cover: Sami Yusuf.,37i9dQZF1DX1SGz4XfZKy2,Stargazer,60
1092,"A selection of the greatest classical tunes; the perfect starting point for anyone who's keen to explore the world of <a href=""spotify:genre:classical"">classical</a> music.",37i9dQZF1DWWEJlAGA9gs0,Classical Essentials,172
1093,"Updated every Friday with the very best <a href=""spotify:genre:classical"">classical</a> new releases. Cover: Igor Levit",37i9dQZF1DWV0gynK7G6pD,Classical New Releases,70
1094,British composer Errollyn Wallen continues The Classical Takeover with her all-time favourite tunes.,37i9dQZF1DWXtBjoO4Thyy,The Classical Takeover: Errollyn Wallen,30
1095,"Heartwarming carols and <a href=""spotify:genre:classical"">classical</a>  Christmas favourites, guaranteed to make any festive occasion merry and bright.",37i9dQZF1DX4P0ijJK5lUv,Classical Christmas,154
1096,The most calming Christmas carols.,37i9dQZF1DX27YQi4aQ8cE,Calming Carols,65
1097,Discover the best classical releases of 2020.,37i9dQZF1DWZeHy2Bl4xxz,Best of Classical 2O2O,85
1098,The most calming classical music.,37i9dQZF1DWVFeEut75IAL,Calming Classical,94
1099,Discover the classical side of your favourite Disney soundtracks.,37i9dQZF1DWVJd52AtCSiR,Disney Classical,96
1100,"Your favorite arias, performed by legendary opera divas.",37i9dQZF1DXbn7xTVabEKT,Opera Divas,50
1101,"Discover the world of classical crossover with these legendary ""Popera"" tunes. Cover: Andrea Bocelli",37i9dQZF1DX8dPxJstGRJY,Classical Crossover,44
1102,"Soft, shimmering strings to help you relax.",37i9dQZF1DX2XWJkYVfE4v,Shimmering Strings,90
1103,"Hauntingly beautiful choral pieces, guaranteed to give you goosebumps.",37i9dQZF1DWSXyN2w7ILMl,Haunting Choral,65
1104,Relax to these mellow cello melodies.,37i9dQZF1DX9dX3aBjsxqd,Mellow Cello,67
1105,"Soothing soundtracks and <a href=""spotify:genre:classical"">classical</a> favourites to help you relax while you read.",37i9dQZF1DWYkztttC1w38,Classical Reading,95
1106,"Timeless, unforgettable melodies from the movies.",37i9dQZF1DX1tz6EDao8it,Iconic Soundtracks,67
1107,Discover the best new releases in opera and vocal music. Cover: Diana Damrau,37i9dQZF1DWYTn3LtYLd3y,High Notes,68
1108,"The composers and musicians bending genres, redefining rules, and bringing <a href=""spotify:genre:classical"">classical</a> music into the 21st century.",37i9dQZF1DWSw8liJZcPOI,Not Quite Classical,80
1109,Gentle instrumental tunes.,37i9dQZF1DXdPDLmy88MDk,Soft Instrumental,84
1110,"The happiest classical tunes, guaranteed to make you smile.",37i9dQZF1DX5Lm1ZiObdc3,Feel Good Classical,105
1111,Take comfort in these melancholy masterpieces.,37i9dQZF1DXbm0dp7JzNeL,Sad Classical,51
1112,"Double-jump into these legendary video game soundtracks, featuring old favourites and new classics.",37i9dQZF1DXdfOcg1fm0VG,Video Game Soundtracks,88
1113,"Uplifting <a href=""spotify:genre:classical"">classical</a> melodies to help you rise and shine.",37i9dQZF1DX9OZisIoJQhG,Morning Classical,48
1114,"Drift off to these peaceful <a href=""spotify:genre:classical"">classical</a> melodies.",37i9dQZF1DX8Sz1gsYZdwj,Classical Sleep,72
1115,Enhance your focus with classical music.,37i9dQZF1DXd5zUwdn6lPb,Classical Focus,100
1116,Atmospheric and emotional piano pieces.,37i9dQZF1DWURCUKHUKWCX,Atmospheric Piano,88
1117,"Your favourite pop songs, <a href=""spotify:genre:classical"">classically</a>&nbsp;reimagined.",37i9dQZF1DWUPafHP1BJw1,Pop Goes Classical,100
1118,Take it easy with these laid-back classical tunes.,37i9dQZF1DX0Aaer4Jzfgm,Easy Classical,66
1119,Chilled classical tunes to help you relax and unwind.,37i9dQZF1DWUvHZA1zLcjW,Chilled Classical,91
1120,"<p>Enter another dimension of classical music with these atmospheric Sci-fi soundtracks. Twin playlist: <a href=""spotify:user:spotify:playlist:37i9dQZF1DX0i61tT0OnnK"">Space-themed Classical Music</a>.</p>",37i9dQZF1DXbIeCFU20wRm,Atmospheric Sci-fi Soundtracks,56
1121,"The latest, greatest soundtracks from the big and small screen.",37i9dQZF1DWW7gj0FcGEx6,Soundtracked,140
1122,Four hours of the most popular and relaxing piano works by Chopin.,37i9dQZF1DWZYpU3rwrcAz,Relaxing Chopin,46
1123,Uplifting scores and soundtracks to make your heart happy.,37i9dQZF1DWXahxq4Q8el6,Feel Good Soundtracks,64
1124,"The perfect classical tunes for pruning, planting, and putting your feet up.",37i9dQZF1DWUajed02NzWR,Classical Garden,64
1125,"Spend some quality time with these romantic <a href=""spotify:genre:classical"">classical</a> masterpieces.",37i9dQZF1DX4s3V2rTswzO,Classical Romance,97
1126,"100 best pieces for unaccompanied  piano(s), played by some of the most brilliant pianists in modern recording era. From the most familiar masterpieces, to many little known gems.",37i9dQZF1DXah8e1pvF5oE,Piano 100: Spotify Picks,101
1127,100 of the greatest orchestral works. From early Handel to contemporary Ligeti and Górecki. Monumental and romantic with Bruckner and Strauss. Classical symphonies by Beethoven and Mozart. Elegant orchestration by Mahler and Ravel.,37i9dQZF1DXddGd6mP5X2a,Orchestra 100: Spotify Picks,100
1128,"Gentle, relaxing <a href=""spotify:genre:classical"">classical</a> music.",37i9dQZF1DX7cBprxbt1Fn,Gentle Classical,67
1129,"100 highlight tracks from 100 great operas, including masterpieces of baroque era (Monteverdi, Rameau, Gluck) all the way to 20th century and contemporary classics (Ligeti, Saariaho, John Adams).",37i9dQZF1DWVfS4Cdd3PNf,Opera 100: Spotify Picks,100
1130,Relax to the calming sounds of choral music.,37i9dQZF1DX9WxEZbyU6MA,Peaceful Choir,109
1131,The perfect classical accompaniment to your wedding ceremony.,37i9dQZF1DXbTR7abB7Ji7,Classical Wedding,42
1132,Lend a little drama to the occasion with this collection of truly epic classical music.,37i9dQZF1DX9G9wwzwWL2k,Epic Classical,107
1133,"The ultimate classical playlist for yoga, meditation and daily mindfulness.",37i9dQZF1DX4QrK4j7ie9B,Classical Yoga,65
1134,"Stratospheric classical tunes inspired by galaxies far, far away.",37i9dQZF1DX0i61tT0OnnK,Space-themed Classical Music,77
1135,"50 brilliant pieces written or arranged for classical guitar, performed by 50 distinctive guitarists. More: <a href=""spotify:user:spotify:playlist:4NqwtsMu5EBrUBhKK6vLmB"">Violin 100</a> &amp; <a href=""spotify:user:spotify:playlist:49znshcYJROspEqBoHg3Sv"">Cello 50</a>.",37i9dQZF1DWXBq4mDDFnfA,Classical Guitar 50: Spotify Picks,50
1136,"Chill to the familiar <a href=""http://open.spotify.com/genre/classical"">classical</a> pieces featured in award-winning films.",37i9dQZF1DX6K3W8KBiALe,Classical Moments in Movies,72
1137,"Jazz musicians perform classical composer's works. Find out why Bach was great inspiration to many jazz masters, and enjoy imaginative renditions of Chopin, Dvořák, Tchaikovsky, Stravinsky and more.",37i9dQZF1DX2mmt7R81K2b,Jazz – Classical Crossings,54
1138,"The finest <a href=""spotify:genre:classical"">classical</a> headbangers.",37i9dQZF1DX2aCk0vzzaZQ,Classical Music For Metalheads,65
1139,"<a href=""spotify:genre:classical"">Classical</a> favourites, reworked by contemporary musicians.",37i9dQZF1DXb2oE8NhWxT6,Classical Meets Electronica,30
1140,The genre-defying artists inspired by classical music. Photo: Nils Frahm.,37i9dQZF1DX7dzHXrANAir,Classical X,97
1141,Gentle classical music to help you relax and reflect.,37i9dQZF1DX7KrTMVQnM02,Quiet Moment,30
1142,Jazz favorites released in 2020. Cover: Ambrose Akinmusire,37i9dQZF1DWTtzPKJEaTC4,Best Jazz Songs of 2020,57
1143,"All new, all jazz. Cover: H ZETTRIO",37i9dQZF1DWW2c0C8Vb2IR,All New Jazz,66
1144,The shape of jazz today. Cover: Immanuel Wilkins,37i9dQZF1DWXIuW81skHVz,Changes,54
1145,Where jazz meets electronic music. Cover: Nubiyan Twist,37i9dQZF1DX55dNU0PWnO5,Jazztronica,50
1146,Chill instrumental beats. Artwork: Gizem Winter & Marcel Schöffel for DAO,37i9dQZF1DX0SM0LYsmbMT,Jazz Vibes,350
1147,The best tunes in jazz history. Cover: John Coltrane,37i9dQZF1DXbITWG1ZJKYt,Jazz Classics,80
1148,"Smooth, relaxing as jazz can be, here's the soothing magic in the thick of night from the middle of the light...",37i9dQZF1DXdwTUxmGKrdN,Smooth Jazz,50
1149,Mellow jazz to stay focused or unwind.,37i9dQZF1DX2vYju3i0lNX,Chilled Jazz,154
1150,Instrumental  jazz with a cool sound.,37i9dQZF1DWTcEjayzrZ4x,Lazy Jazz Cat,150
1151,Relax to the sound of jazz.,37i9dQZF1DWVqfgj8NZEp1,Coffee Table Jazz,139
1152,A Christmas playlist full of wonderful jazzy interpretations of some of the most classic and beloved Christmas songs.,37i9dQZF1DX5D4gDh3HAsM,Christmas Jazz,50
1153,Soft interpretations of songbook classics.,37i9dQZF1DWY3X53lmPYk9,Peaceful Piano: American Songbook,81
1154,The perfect backdrop to an evening spent relaxing in solitude.,37i9dQZF1DX4wta20PHgwo,Late Night Jazz,80
1155,Jazz. But funky. Cover: Miles Davis.,37i9dQZF1DWUb0uBnlJuTi,Jazz-Funk,55
1156,Blue jazz when you're feeling blue.,37i9dQZF1DWYxwmBaMqxsl,Rainy Day Jazz,75
1157,Bringing the roaring 20s into the 2020s,37i9dQZF1DX3bH0P2uDnWA,Electro Swing,111
1158,The best music from one of the greatest jazz labels.,37i9dQZF1DWTR4ZOXTfd9K,Jazz Classics Blue Note Edition,87
1159,Jazz music to start your day right.,37i9dQZF1DX71VcjjnyaBQ,Good Morning Jazz,50
1160,"Big bands, big sounds.",37i9dQZF1DX6G7arXBXa3A,Big Band,50
1161,Happy and swinging jazz.,37i9dQZF1DX5YTAi6JhwZm,Happy Jazz!,50
1162,"So smooth, so classic",37i9dQZF1DWSSSls9eK29h,Smooth Jazz Classics,60
1163,Cosmopolitan rare grooves.,37i9dQZF1DWUS3jbm4YExP,Global Funk,100
1164,Lovely jazz tunes.,37i9dQZF1DWTbzY5gOVvKd,Jazzy Romance,60
1165,Jazz meets funk and hip hop.,37i9dQZF1DWXHghfFFOaS6,Acid Jazz,90
1166,The irresistible rhythms of Latin jazz. Cover: Tito Puente,37i9dQZF1DX661EjJOj3Tu,Latin Jazz,100
1167,Slow jazz for evening listening pleasure.,37i9dQZF1DWXSyfX6gqDNp,Evening Jazz,78
1168,Some of the world's biggest pop hits in bossa nova versions.,37i9dQZF1DXardnHdSkglX,Bossa Nova Covers,90
1169,,37i9dQZF1DWT8pEFXwG9EZ,Vintage Vibes: When Jazz came to Hollywood,85
1170,Jazz voices of today. Cover: Matt Dusk,37i9dQZF1DX2kt7dB63bU1,Vocal Jazz,116
1171,New jazz for open minds. Cover: Shai Maestro,37i9dQZF1DX7YCknf2jT6s,State of Jazz,50
